departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out,source,target
WUH,TXN,2016,WUHTXN2016,2,30.783751000000002,114.208099,29.730427000000002,118.26108799999999,0.6542056070000001,0.20560747699999998,34.0,0.000179475,33,0.000181308,"[30.783751000000002, 114.208099]","[29.730427000000002, 118.26108799999999]"
WUH,TXN,2017,WUHTXN2017,2,30.783751000000002,114.208099,29.730427000000002,118.26108799999999,0.654867257,0.18584070800000002,286.0,0.000173213,284,0.000173019,"[30.783751000000002, 114.208099]","[29.730427000000002, 118.26108799999999]"
WUH,TXN,2018,WUHTXN2018,2,30.783751000000002,114.208099,29.730427000000002,118.26108799999999,0.425287356,0.096551724,329.0,4.8e-05,331,8.73e-05,"[30.783751000000002, 114.208099]","[29.730427000000002, 118.26108799999999]"
WUH,TYN,2015,WUHTYN2015,2,30.783751000000002,114.208099,37.746891,112.628403,0.566502463,0.517241379,1318.0,8.85e-05,1319,9.23e-05,"[30.783751000000002, 114.208099]","[37.746891, 112.628403]"
WUH,TYN,2016,WUHTYN2016,2,30.783751000000002,114.208099,37.746891,112.628403,0.6542056070000001,0.53271028,1020.0,0.000123707,1017,0.00012075700000000001,"[30.783751000000002, 114.208099]","[37.746891, 112.628403]"
WUH,TYN,2017,WUHTYN2017,2,30.783751000000002,114.208099,37.746891,112.628403,0.654867257,0.553097345,888.0,0.000135908,889,0.000134836,"[30.783751000000002, 114.208099]","[37.746891, 112.628403]"
WUH,TYN,2018,WUHTYN2018,2,30.783751000000002,114.208099,37.746891,112.628403,0.425287356,0.328735632,1367.0,3.69e-05,1368,5.79e-05,"[30.783751000000002, 114.208099]","[37.746891, 112.628403]"
WUH,URC,2015,WUHURC2015,2,30.783751000000002,114.208099,43.907101000000004,87.474243,0.566502463,0.472906404,1876.0,0.000921665,1871,0.0010494000000000002,"[30.783751000000002, 114.208099]","[43.907101000000004, 87.474243]"
WUH,URC,2016,WUHURC2016,2,30.783751000000002,114.208099,43.907101000000004,87.474243,0.6542056070000001,0.448598131,2210.0,0.001270138,2214,0.001278652,"[30.783751000000002, 114.208099]","[43.907101000000004, 87.474243]"
WUH,URC,2017,WUHURC2017,2,30.783751000000002,114.208099,43.907101000000004,87.474243,0.654867257,0.486725664,2176.0,0.001217351,2187,0.001201402,"[30.783751000000002, 114.208099]","[43.907101000000004, 87.474243]"
WUH,URC,2018,WUHURC2018,2,30.783751000000002,114.208099,43.907101000000004,87.474243,0.425287356,0.33793103399999996,2241.0,0.00049255,2252,0.00043046400000000003,"[30.783751000000002, 114.208099]","[43.907101000000004, 87.474243]"
WUH,WDS,2016,WUHWDS2016,2,30.783751000000002,114.208099,32.591667,110.907776,0.6542056070000001,0.12149532699999999,484.0,0.00021851,489,0.000217807,"[30.783751000000002, 114.208099]","[32.591667, 110.907776]"
WUH,WDS,2017,WUHWDS2017,2,30.783751000000002,114.208099,32.591667,110.907776,0.654867257,0.168141593,796.0,0.00017102,801,0.000171423,"[30.783751000000002, 114.208099]","[32.591667, 110.907776]"
WUH,WDS,2018,WUHWDS2018,2,30.783751000000002,114.208099,32.591667,110.907776,0.425287356,0.144827586,745.0,3.3600000000000004e-05,744,5.720000000000001e-05,"[30.783751000000002, 114.208099]","[32.591667, 110.907776]"
WUH,WEH,2016,WUHWEH2016,2,30.783751000000002,114.208099,37.185852000000004,122.23496899999999,0.6542056070000001,0.14953271,90.0,0.00031804,91,0.00031820599999999997,"[30.783751000000002, 114.208099]","[37.185852000000004, 122.23496899999999]"
WUH,WEH,2017,WUHWEH2017,2,30.783751000000002,114.208099,37.185852000000004,122.23496899999999,0.654867257,0.15486725699999998,146.0,0.000228175,147,0.00025756,"[30.783751000000002, 114.208099]","[37.185852000000004, 122.23496899999999]"
WUH,WEH,2018,WUHWEH2018,2,30.783751000000002,114.208099,37.185852000000004,122.23496899999999,0.425287356,0.105747126,144.0,5.13e-05,144,8.840000000000001e-05,"[30.783751000000002, 114.208099]","[37.185852000000004, 122.23496899999999]"
WUH,WMT,2018,WUHWMT2018,2,30.783751000000002,114.208099,27.59,106.999725,0.425287356,0.101149425,210.0,4.33e-05,208,8.329999999999999e-05,"[30.783751000000002, 114.208099]","[27.59, 106.999725]"
WUH,WNZ,2015,WUHWNZ2015,2,30.783751000000002,114.208099,27.91222,120.85189799999999,0.566502463,0.369458128,1503.0,7.56e-05,1505,9.36e-05,"[30.783751000000002, 114.208099]","[27.91222, 120.85189799999999]"
WUH,WNZ,2016,WUHWNZ2016,2,30.783751000000002,114.208099,27.91222,120.85189799999999,0.6542056070000001,0.439252336,1747.0,0.00013906,1748,0.000147247,"[30.783751000000002, 114.208099]","[27.91222, 120.85189799999999]"
WUH,WNZ,2017,WUHWNZ2017,2,30.783751000000002,114.208099,27.91222,120.85189799999999,0.654867257,0.45575221200000005,1726.0,0.000121312,1722,0.000128624,"[30.783751000000002, 114.208099]","[27.91222, 120.85189799999999]"
WUH,WNZ,2018,WUHWNZ2018,2,30.783751000000002,114.208099,27.91222,120.85189799999999,0.425287356,0.324137931,1810.0,3.69e-05,1810,5.870000000000001e-05,"[30.783751000000002, 114.208099]","[27.91222, 120.85189799999999]"
WUH,WUX,2015,WUHWUX2015,2,30.783751000000002,114.208099,31.492889,120.424377,0.566502463,0.246305419,298.0,0.00014126200000000002,297,0.000145172,"[30.783751000000002, 114.208099]","[31.492889, 120.424377]"
WUH,XFN,2015,WUHXFN2015,2,30.783751000000002,114.208099,32.150551,112.290802,0.566502463,0.128078818,346.0,0.000170977,342,0.000181847,"[30.783751000000002, 114.208099]","[32.150551, 112.290802]"
WUH,XFN,2016,WUHXFN2016,2,30.783751000000002,114.208099,32.150551,112.290802,0.6542056070000001,0.168224299,364.0,0.00017115900000000002,330,0.000171502,"[30.783751000000002, 114.208099]","[32.150551, 112.290802]"
WUH,XFN,2017,WUHXFN2017,2,30.783751000000002,114.208099,32.150551,112.290802,0.654867257,0.21681415899999998,321.0,0.00014337399999999999,272,0.000139539,"[30.783751000000002, 114.208099]","[32.150551, 112.290802]"
WUH,XFN,2018,WUHXFN2018,2,30.783751000000002,114.208099,32.150551,112.290802,0.425287356,0.142528736,339.0,2.8800000000000002e-05,332,4.93e-05,"[30.783751000000002, 114.208099]","[32.150551, 112.290802]"
WUH,XIY,2015,WUHXIY2015,2,30.783751000000002,114.208099,34.438157000000004,108.76481899999999,0.566502463,1.024630542,2036.0,0.000374495,2042,0.000362656,"[30.783751000000002, 114.208099]","[34.438157000000004, 108.76481899999999]"
WUH,XIY,2016,WUHXIY2016,2,30.783751000000002,114.208099,34.438157000000004,108.76481899999999,0.6542056070000001,1.088785047,1739.0,0.000589574,1742,0.000578607,"[30.783751000000002, 114.208099]","[34.438157000000004, 108.76481899999999]"
WUH,XIY,2017,WUHXIY2017,2,30.783751000000002,114.208099,34.438157000000004,108.76481899999999,0.654867257,1.185840708,2008.0,0.00057865,2008,0.000580406,"[30.783751000000002, 114.208099]","[34.438157000000004, 108.76481899999999]"
WUH,XIY,2018,WUHXIY2018,2,30.783751000000002,114.208099,34.438157000000004,108.76481899999999,0.425287356,0.7701149429999999,1457.0,0.00016920299999999999,1454,0.000218288,"[30.783751000000002, 114.208099]","[34.438157000000004, 108.76481899999999]"
WUH,XMN,2015,WUHXMN2015,2,30.783751000000002,114.208099,24.544029000000002,118.127701,0.566502463,0.719211823,3737.0,0.00016737299999999998,3735,0.00017606400000000003,"[30.783751000000002, 114.208099]","[24.544029000000002, 118.127701]"
WUH,XMN,2016,WUHXMN2016,2,30.783751000000002,114.208099,24.544029000000002,118.127701,0.6542056070000001,0.672897196,3365.0,0.000203328,3365,0.00020682,"[30.783751000000002, 114.208099]","[24.544029000000002, 118.127701]"
WUH,XMN,2017,WUHXMN2017,2,30.783751000000002,114.208099,24.544029000000002,118.127701,0.654867257,0.703539823,3596.0,0.000183615,3599,0.00018590799999999998,"[30.783751000000002, 114.208099]","[24.544029000000002, 118.127701]"
WUH,XMN,2018,WUHXMN2018,2,30.783751000000002,114.208099,24.544029000000002,118.127701,0.425287356,0.43678160899999996,3170.0,5.9499999999999996e-05,3169,6.37e-05,"[30.783751000000002, 114.208099]","[24.544029000000002, 118.127701]"
WUH,XNN,2015,WUHXNN2015,2,30.783751000000002,114.208099,36.525321999999996,102.037537,0.566502463,0.36453202,478.0,0.000237081,476,0.000267111,"[30.783751000000002, 114.208099]","[36.525321999999996, 102.037537]"
WUH,XNN,2016,WUHXNN2016,2,30.783751000000002,114.208099,36.525321999999996,102.037537,0.6542056070000001,0.359813084,701.0,0.00046326,700,0.000454242,"[30.783751000000002, 114.208099]","[36.525321999999996, 102.037537]"
WUH,XNN,2017,WUHXNN2017,2,30.783751000000002,114.208099,36.525321999999996,102.037537,0.654867257,0.415929204,520.0,0.000411754,519,0.00041144900000000004,"[30.783751000000002, 114.208099]","[36.525321999999996, 102.037537]"
WUH,XNN,2018,WUHXNN2018,2,30.783751000000002,114.208099,36.525321999999996,102.037537,0.425287356,0.257471264,544.0,0.000139041,544,0.000244964,"[30.783751000000002, 114.208099]","[36.525321999999996, 102.037537]"
WUH,YBP,2016,WUHYBP2016,2,30.783751000000002,114.208099,28.797781,104.55029300000001,0.6542056070000001,0.14953271,124.0,0.00021733,126,0.000218033,"[30.783751000000002, 114.208099]","[28.797781, 104.55029300000001]"
WUH,YBP,2017,WUHYBP2017,2,30.783751000000002,114.208099,28.797781,104.55029300000001,0.654867257,0.14159292,155.0,0.000224125,155,0.00022331,"[30.783751000000002, 114.208099]","[28.797781, 104.55029300000001]"
WUH,YBP,2018,WUHYBP2018,2,30.783751000000002,114.208099,28.797781,104.55029300000001,0.425287356,0.09195402300000001,156.0,4.52e-05,157,7.57e-05,"[30.783751000000002, 114.208099]","[28.797781, 104.55029300000001]"
WUH,YCU,2016,WUHYCU2016,2,30.783751000000002,114.208099,35.116669,111.03971899999999,0.6542056070000001,0.172897196,26.0,0.000162765,26,0.000160388,"[30.783751000000002, 114.208099]","[35.116669, 111.03971899999999]"
WUH,YCU,2017,WUHYCU2017,2,30.783751000000002,114.208099,35.116669,111.03971899999999,0.654867257,0.230088496,35.0,0.000137519,34,0.00013751399999999998,"[30.783751000000002, 114.208099]","[35.116669, 111.03971899999999]"
WUH,YIH,2015,WUHYIH2015,2,30.783751000000002,114.208099,30.556472999999997,111.479942,0.566502463,0.20689655199999998,18.0,0.000126437,3,0.000131855,"[30.783751000000002, 114.208099]","[30.556472999999997, 111.479942]"
WUH,YIH,2018,WUHYIH2018,1,30.783751000000002,114.208099,30.556472999999997,111.479942,0.425287356,0.181609195,8.0,3.24e-05,0,0.0,"[30.783751000000002, 114.208099]","[30.556472999999997, 111.479942]"
WUH,YIW,2016,WUHYIW2016,2,30.783751000000002,114.208099,29.344563,120.02880900000001,0.6542056070000001,0.168224299,41.0,0.00020852200000000002,22,0.00020920099999999998,"[30.783751000000002, 114.208099]","[29.344563, 120.02880900000001]"
WUH,YIW,2017,WUHYIW2017,2,30.783751000000002,114.208099,29.344563,120.02880900000001,0.654867257,0.128318584,132.0,0.000217565,92,0.00021003599999999998,"[30.783751000000002, 114.208099]","[29.344563, 120.02880900000001]"
WUH,YIW,2018,WUHYIW2018,2,30.783751000000002,114.208099,29.344563,120.02880900000001,0.425287356,0.08735632199999999,150.0,4.84e-05,150,8.640000000000001e-05,"[30.783751000000002, 114.208099]","[29.344563, 120.02880900000001]"
WUH,YNT,2015,WUHYNT2015,2,30.783751000000002,114.208099,37.657222999999995,120.98722099999999,0.566502463,0.369458128,607.0,0.000135149,606,0.000143988,"[30.783751000000002, 114.208099]","[37.657222999999995, 120.98722099999999]"
WUH,YNT,2016,WUHYNT2016,2,30.783751000000002,114.208099,37.657222999999995,120.98722099999999,0.6542056070000001,0.37850467299999996,662.0,0.00017542599999999998,662,0.000172145,"[30.783751000000002, 114.208099]","[37.657222999999995, 120.98722099999999]"
WUH,YNT,2017,WUHYNT2017,2,30.783751000000002,114.208099,37.657222999999995,120.98722099999999,0.654867257,0.415929204,626.0,0.000177477,626,0.00017797,"[30.783751000000002, 114.208099]","[37.657222999999995, 120.98722099999999]"
WUH,YNT,2018,WUHYNT2018,2,30.783751000000002,114.208099,37.657222999999995,120.98722099999999,0.425287356,0.273563218,654.0,5.16e-05,653,7.120000000000001e-05,"[30.783751000000002, 114.208099]","[37.657222999999995, 120.98722099999999]"
WUH,YNZ,2015,WUHYNZ2015,2,30.783751000000002,114.208099,33.385555,120.125275,0.566502463,0.18226601,321.0,0.000157179,317,0.000157347,"[30.783751000000002, 114.208099]","[33.385555, 120.125275]"
WUH,YNZ,2016,WUHYNZ2016,2,30.783751000000002,114.208099,33.385555,120.125275,0.6542056070000001,0.186915888,333.0,0.00017108799999999999,333,0.00017176099999999998,"[30.783751000000002, 114.208099]","[33.385555, 120.125275]"
WUH,YNZ,2017,WUHYNZ2017,2,30.783751000000002,114.208099,33.385555,120.125275,0.654867257,0.238938053,345.0,0.00014195,345,0.000142786,"[30.783751000000002, 114.208099]","[33.385555, 120.125275]"
WUH,YNZ,2018,WUHYNZ2018,2,30.783751000000002,114.208099,33.385555,120.125275,0.425287356,0.147126437,353.0,3.3e-05,354,6.07e-05,"[30.783751000000002, 114.208099]","[33.385555, 120.125275]"
WUH,ZHA,2016,WUHZHA2016,2,30.783751000000002,114.208099,21.214439000000002,110.358299,0.6542056070000001,0.23364486,175.0,0.000182943,178,0.00018786,"[30.783751000000002, 114.208099]","[21.214439000000002, 110.358299]"
WUH,ZHA,2017,WUHZHA2017,2,30.783751000000002,114.208099,21.214439000000002,110.358299,0.654867257,0.221238938,234.0,0.000158055,235,0.00015750899999999999,"[30.783751000000002, 114.208099]","[21.214439000000002, 110.358299]"
WUH,ZHA,2018,WUHZHA2018,2,30.783751000000002,114.208099,21.214439000000002,110.358299,0.425287356,0.154022989,478.0,3.64e-05,479,6.0899999999999996e-05,"[30.783751000000002, 114.208099]","[21.214439000000002, 110.358299]"
WUH,ZUH,2015,WUHZUH2015,2,30.783751000000002,114.208099,22.00666,113.376297,0.566502463,0.339901478,847.0,0.000117258,846,0.000119113,"[30.783751000000002, 114.208099]","[22.00666, 113.376297]"
WUH,ZUH,2016,WUHZUH2016,2,30.783751000000002,114.208099,22.00666,113.376297,0.6542056070000001,0.33177570100000003,1287.0,0.000159133,1287,0.00017030000000000002,"[30.783751000000002, 114.208099]","[22.00666, 113.376297]"
WUH,ZUH,2017,WUHZUH2017,2,30.783751000000002,114.208099,22.00666,113.376297,0.654867257,0.491150442,1481.0,0.000158303,1476,0.000160894,"[30.783751000000002, 114.208099]","[22.00666, 113.376297]"
WUH,ZUH,2018,WUHZUH2018,2,30.783751000000002,114.208099,22.00666,113.376297,0.425287356,0.289655172,1475.0,4.09e-05,1471,7.48e-05,"[30.783751000000002, 114.208099]","[22.00666, 113.376297]"
WUH,ZYI,2015,WUHZYI2015,2,30.783751000000002,114.208099,27.807451,107.250743,0.566502463,0.201970443,210.0,0.000145942,209,0.000162332,"[30.783751000000002, 114.208099]","[27.807451, 107.250743]"
WUH,ZYI,2016,WUHZYI2016,2,30.783751000000002,114.208099,27.807451,107.250743,0.6542056070000001,0.224299065,205.0,0.000153967,206,0.00015553,"[30.783751000000002, 114.208099]","[27.807451, 107.250743]"
WUH,ZYI,2017,WUHZYI2017,2,30.783751000000002,114.208099,27.807451,107.250743,0.654867257,0.274336283,203.0,0.000130015,202,0.000130674,"[30.783751000000002, 114.208099]","[27.807451, 107.250743]"
WUH,ZYI,2018,WUHZYI2018,2,30.783751000000002,114.208099,27.807451,107.250743,0.425287356,0.172413793,204.0,3.54e-05,204,5.520000000000001e-05,"[30.783751000000002, 114.208099]","[27.807451, 107.250743]"
WUS,BAR,2018,WUSBAR2018,2,27.698971999999998,118.00495900000001,19.139692,110.45770300000001,0.068965517,0.133333333,89.0,2.7699999999999996e-05,90,2.09e-05,"[27.698971999999998, 118.00495900000001]","[19.139692, 110.45770300000001]"
WUS,CAN,2015,WUSCAN2015,2,27.698971999999998,118.00495900000001,23.392429,113.298698,0.118226601,1.064039409,353.0,0.000542442,351,0.0005671319999999999,"[27.698971999999998, 118.00495900000001]","[23.392429, 113.298698]"
WUS,CAN,2016,WUSCAN2016,2,27.698971999999998,118.00495900000001,23.392429,113.298698,0.102803738,1.060747664,348.0,0.000549362,348,0.00055135,"[27.698971999999998, 118.00495900000001]","[23.392429, 113.298698]"
WUS,CAN,2017,WUSCAN2017,2,27.698971999999998,118.00495900000001,23.392429,113.298698,0.115044248,0.960176991,359.0,0.000398189,357,0.000390995,"[27.698971999999998, 118.00495900000001]","[23.392429, 113.298698]"
WUS,CAN,2018,WUSCAN2018,2,27.698971999999998,118.00495900000001,23.392429,113.298698,0.068965517,0.675862069,353.0,0.00029752,354,0.000103403,"[27.698971999999998, 118.00495900000001]","[23.392429, 113.298698]"
WUS,CGO,2017,WUSCGO2017,2,27.698971999999998,118.00495900000001,34.519669,113.840797,0.115044248,0.7876106190000001,25.0,0.000368483,25,0.000378407,"[27.698971999999998, 118.00495900000001]","[34.519669, 113.840797]"
WUS,CGO,2018,WUSCGO2018,2,27.698971999999998,118.00495900000001,34.519669,113.840797,0.068965517,0.47816092,95.0,0.000140497,95,9.609999999999999e-05,"[27.698971999999998, 118.00495900000001]","[34.519669, 113.840797]"
WUS,HAK,2015,WUSHAK2015,2,27.698971999999998,118.00495900000001,19.934851000000002,110.4589,0.118226601,0.753694581,35.0,0.000349956,33,0.00032801900000000003,"[27.698971999999998, 118.00495900000001]","[19.934851000000002, 110.4589]"
WUS,HAK,2016,WUSHAK2016,2,27.698971999999998,118.00495900000001,19.934851000000002,110.4589,0.102803738,0.841121495,75.0,0.0003798,72,0.000378262,"[27.698971999999998, 118.00495900000001]","[19.934851000000002, 110.4589]"
WUS,HGH,2015,WUSHGH2015,2,27.698971999999998,118.00495900000001,30.2295,120.434402,0.118226601,0.8669950740000001,71.0,0.00046473900000000004,65,0.00046949,"[27.698971999999998, 118.00495900000001]","[30.2295, 120.434402]"
WUS,HGH,2018,WUSHGH2018,2,27.698971999999998,118.00495900000001,30.2295,120.434402,0.068965517,0.602298851,26.0,0.000198338,24,0.000117162,"[27.698971999999998, 118.00495900000001]","[30.2295, 120.434402]"
WUS,NNG,2015,WUSNNG2015,2,27.698971999999998,118.00495900000001,22.608259,108.17240100000001,0.118226601,0.448275862,68.0,0.000158233,67,0.00015523799999999998,"[27.698971999999998, 118.00495900000001]","[22.608259, 108.17240100000001]"
WUS,NNG,2016,WUSNNG2016,2,27.698971999999998,118.00495900000001,22.608259,108.17240100000001,0.102803738,0.53271028,322.0,0.000195416,312,0.00019396,"[27.698971999999998, 118.00495900000001]","[22.608259, 108.17240100000001]"
WUS,NNG,2017,WUSNNG2017,2,27.698971999999998,118.00495900000001,22.608259,108.17240100000001,0.115044248,0.610619469,333.0,0.000189923,328,0.000190688,"[27.698971999999998, 118.00495900000001]","[22.608259, 108.17240100000001]"
WUS,NNG,2018,WUSNNG2018,2,27.698971999999998,118.00495900000001,22.608259,108.17240100000001,0.068965517,0.4,325.0,9.590000000000001e-05,322,5.41e-05,"[27.698971999999998, 118.00495900000001]","[22.608259, 108.17240100000001]"
WUS,PEK,2015,WUSPEK2015,2,27.698971999999998,118.00495900000001,40.084152,116.592735,0.118226601,1.295566502,326.0,0.0008950480000000001,328,0.000904127,"[27.698971999999998, 118.00495900000001]","[40.084152, 116.592735]"
WUS,PEK,2016,WUSPEK2016,2,27.698971999999998,118.00495900000001,40.084152,116.592735,0.102803738,1.242990654,289.0,0.000868029,291,0.0008893989999999999,"[27.698971999999998, 118.00495900000001]","[40.084152, 116.592735]"
WUS,PEK,2017,WUSPEK2017,2,27.698971999999998,118.00495900000001,40.084152,116.592735,0.115044248,1.154867257,252.0,0.00054769,253,0.000542926,"[27.698971999999998, 118.00495900000001]","[40.084152, 116.592735]"
WUS,PEK,2018,WUSPEK2018,2,27.698971999999998,118.00495900000001,40.084152,116.592735,0.068965517,0.887356322,253.0,0.0005506619999999999,253,0.000147054,"[27.698971999999998, 118.00495900000001]","[40.084152, 116.592735]"
WUS,SHA,2015,WUSSHA2015,2,27.698971999999998,118.00495900000001,31.196099,121.339766,0.118226601,0.7487684729999999,259.0,0.000308773,262,0.00032353,"[27.698971999999998, 118.00495900000001]","[31.196099, 121.339766]"
WUS,SHA,2016,WUSSHA2016,2,27.698971999999998,118.00495900000001,31.196099,121.339766,0.102803738,0.719626168,315.0,0.000323218,324,0.000315472,"[27.698971999999998, 118.00495900000001]","[31.196099, 121.339766]"
WUS,SHA,2017,WUSSHA2017,2,27.698971999999998,118.00495900000001,31.196099,121.339766,0.115044248,0.668141593,327.0,0.000238909,335,0.00024129900000000002,"[27.698971999999998, 118.00495900000001]","[31.196099, 121.339766]"
WUS,SHA,2018,WUSSHA2018,2,27.698971999999998,118.00495900000001,31.196099,121.339766,0.068965517,0.35862069,324.0,7.780000000000001e-05,326,6.38e-05,"[27.698971999999998, 118.00495900000001]","[31.196099, 121.339766]"
WUS,SWA,2017,WUSSWA2017,2,27.698971999999998,118.00495900000001,23.5525,116.50583600000002,0.115044248,0.336283186,9.0,9.88e-05,9,9.990000000000002e-05,"[27.698971999999998, 118.00495900000001]","[23.5525, 116.50583600000002]"
WUS,SWA,2018,WUSSWA2018,2,27.698971999999998,118.00495900000001,23.5525,116.50583600000002,0.068965517,0.24597701100000002,142.0,4.95e-05,142,3.19e-05,"[27.698971999999998, 118.00495900000001]","[23.5525, 116.50583600000002]"
WUS,SZX,2015,WUSSZX2015,2,27.698971999999998,118.00495900000001,22.63925,113.8106,0.118226601,0.980295567,141.0,0.0004980130000000001,141,0.000501246,"[27.698971999999998, 118.00495900000001]","[22.63925, 113.8106]"
WUS,SZX,2016,WUSSZX2016,2,27.698971999999998,118.00495900000001,22.63925,113.8106,0.102803738,0.962616822,90.0,0.000506234,90,0.000508715,"[27.698971999999998, 118.00495900000001]","[22.63925, 113.8106]"
WUS,SZX,2017,WUSSZX2017,2,27.698971999999998,118.00495900000001,22.63925,113.8106,0.115044248,0.955752212,58.0,0.000419065,58,0.000421139,"[27.698971999999998, 118.00495900000001]","[22.63925, 113.8106]"
WUS,TAO,2015,WUSTAO2015,2,27.698971999999998,118.00495900000001,36.266102000000004,120.374397,0.118226601,0.60591133,348.0,0.000324346,354,0.000314269,"[27.698971999999998, 118.00495900000001]","[36.266102000000004, 120.374397]"
WUS,TAO,2016,WUSTAO2016,2,27.698971999999998,118.00495900000001,36.266102000000004,120.374397,0.102803738,0.598130841,346.0,0.000374017,351,0.000351042,"[27.698971999999998, 118.00495900000001]","[36.266102000000004, 120.374397]"
WUS,TAO,2017,WUSTAO2017,2,27.698971999999998,118.00495900000001,36.266102000000004,120.374397,0.115044248,0.6637168139999999,356.0,0.000315068,360,0.000316219,"[27.698971999999998, 118.00495900000001]","[36.266102000000004, 120.374397]"
WUS,TAO,2018,WUSTAO2018,2,27.698971999999998,118.00495900000001,36.266102000000004,120.374397,0.068965517,0.44597701100000003,354.0,0.000126155,355,8.120000000000001e-05,"[27.698971999999998, 118.00495900000001]","[36.266102000000004, 120.374397]"
WUS,TNA,2015,WUSTNA2015,2,27.698971999999998,118.00495900000001,36.857208,117.215897,0.118226601,0.42364532,33.0,0.000191967,34,0.000194642,"[27.698971999999998, 118.00495900000001]","[36.857208, 117.215897]"
WUS,TNA,2016,WUSTNA2016,2,27.698971999999998,118.00495900000001,36.857208,117.215897,0.102803738,0.509345794,72.0,0.000278784,75,0.00027969999999999997,"[27.698971999999998, 118.00495900000001]","[36.857208, 117.215897]"
WUS,TNA,2017,WUSTNA2017,2,27.698971999999998,118.00495900000001,36.857208,117.215897,0.115044248,0.637168142,41.0,0.00026303599999999997,41,0.000263851,"[27.698971999999998, 118.00495900000001]","[36.857208, 117.215897]"
WUS,TNA,2018,WUSTNA2018,2,27.698971999999998,118.00495900000001,36.857208,117.215897,0.068965517,0.39080459799999995,260.0,9.940000000000002e-05,257,6.4e-05,"[27.698971999999998, 118.00495900000001]","[36.857208, 117.215897]"
WUS,TSN,2017,WUSTSN2017,2,27.698971999999998,118.00495900000001,39.124352,117.3461,0.115044248,0.9336283190000001,35.0,0.00045510900000000004,35,0.0004367,"[27.698971999999998, 118.00495900000001]","[39.124352, 117.3461]"
WUS,TSN,2018,WUSTSN2018,2,27.698971999999998,118.00495900000001,39.124352,117.3461,0.068965517,0.572413793,140.0,0.000169514,140,0.000112065,"[27.698971999999998, 118.00495900000001]","[39.124352, 117.3461]"
WUS,XIY,2015,WUSXIY2015,2,27.698971999999998,118.00495900000001,34.438157000000004,108.76481899999999,0.118226601,1.024630542,148.0,0.0007913919999999999,143,0.0007610669999999999,"[27.698971999999998, 118.00495900000001]","[34.438157000000004, 108.76481899999999]"
WUS,XIY,2016,WUSXIY2016,2,27.698971999999998,118.00495900000001,34.438157000000004,108.76481899999999,0.102803738,1.088785047,307.0,0.000821028,309,0.000818948,"[27.698971999999998, 118.00495900000001]","[34.438157000000004, 108.76481899999999]"
WUS,XIY,2017,WUSXIY2017,2,27.698971999999998,118.00495900000001,34.438157000000004,108.76481899999999,0.115044248,1.185840708,350.0,0.00072322,349,0.0007284160000000001,"[27.698971999999998, 118.00495900000001]","[34.438157000000004, 108.76481899999999]"
WUS,XIY,2018,WUSXIY2018,2,27.698971999999998,118.00495900000001,34.438157000000004,108.76481899999999,0.068965517,0.7701149429999999,347.0,0.000298918,345,0.00022265900000000002,"[27.698971999999998, 118.00495900000001]","[34.438157000000004, 108.76481899999999]"
WUS,XMN,2015,WUSXMN2015,2,27.698971999999998,118.00495900000001,24.544029000000002,118.127701,0.118226601,0.719211823,917.0,0.000265338,924,0.000270462,"[27.698971999999998, 118.00495900000001]","[24.544029000000002, 118.127701]"
WUS,XMN,2016,WUSXMN2016,2,27.698971999999998,118.00495900000001,24.544029000000002,118.127701,0.102803738,0.672897196,594.0,0.000242627,598,0.000251982,"[27.698971999999998, 118.00495900000001]","[24.544029000000002, 118.127701]"
WUS,XMN,2017,WUSXMN2017,2,27.698971999999998,118.00495900000001,24.544029000000002,118.127701,0.115044248,0.703539823,601.0,0.000239681,608,0.000243157,"[27.698971999999998, 118.00495900000001]","[24.544029000000002, 118.127701]"
WUS,XMN,2018,WUSXMN2018,2,27.698971999999998,118.00495900000001,24.544029000000002,118.127701,0.068965517,0.43678160899999996,594.0,0.00010148799999999999,603,6.36e-05,"[27.698971999999998, 118.00495900000001]","[24.544029000000002, 118.127701]"
WUS,ZUH,2015,WUSZUH2015,2,27.698971999999998,118.00495900000001,22.00666,113.376297,0.118226601,0.339901478,30.0,0.000118949,28,0.000119974,"[27.698971999999998, 118.00495900000001]","[22.00666, 113.376297]"
WUS,ZUH,2016,WUSZUH2016,2,27.698971999999998,118.00495900000001,22.00666,113.376297,0.102803738,0.33177570100000003,46.0,0.000119118,45,0.0001188,"[27.698971999999998, 118.00495900000001]","[22.00666, 113.376297]"
WUS,ZUH,2017,WUSZUH2017,2,27.698971999999998,118.00495900000001,22.00666,113.376297,0.115044248,0.491150442,41.0,0.000159148,41,0.00016256,"[27.698971999999998, 118.00495900000001]","[22.00666, 113.376297]"
WUS,ZUH,2018,WUSZUH2018,2,27.698971999999998,118.00495900000001,22.00666,113.376297,0.068965517,0.289655172,54.0,5.39e-05,54,4.5299999999999997e-05,"[27.698971999999998, 118.00495900000001]","[22.00666, 113.376297]"
WUT,BAV,2018,WUTBAV2018,2,38.599167,112.967781,40.55999,109.996902,0.110344828,0.181609195,35.0,3.54e-05,37,2.18e-05,"[38.599167, 112.967781]","[40.55999, 109.996902]"
