departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out
YIN,CGO,2017,YINCGO2017,2,43.957321,81.33329,34.519669,113.840797,0.079646018,0.787610619,34,0.001269332,34,0.001000244
YIN,CGO,2018,YINCGO2018,2,43.957321,81.33329,34.519669,113.840797,0.073563218,0.47816092,25,0.000306064,26,0.000247126
YIN,CTU,2015,YINCTU2015,2,43.957321,81.33329,30.57852,103.946999,0.039408867,1.004926108,159,0.003577907,161,0.003461751
YIN,CTU,2016,YINCTU2016,2,43.957321,81.33329,30.57852,103.946999,0.03271028,0.990654206,154,0.003117103,154,0.003319751
YIN,CTU,2017,YINCTU2017,2,43.957321,81.33329,30.57852,103.946999,0.079646018,1.079646018,65,0.001932934,65,0.001556927
YIN,CTU,2018,YINCTU2018,2,43.957321,81.33329,30.57852,103.946999,0.073563218,0.72183908,128,0.000616403,130,0.000461558
YIN,INC,2018,YININC2018,2,43.957321,81.33329,38.322769,106.393303,0.073563218,0.331034483,88,0.000244818,88,0.000200428
YIN,KCA,2018,YINKCA2018,2,43.957321,81.33329,41.679452,82.875522,0.073563218,0.018390805,128,0.000135348,126,0.000267829
YIN,KHG,2017,YINKHG2017,2,43.957321,81.33329,39.541251,76.024599,0.079646018,0.10619469,253,0.000113744,251,0.000113884
YIN,KHG,2018,YINKHG2018,2,43.957321,81.33329,39.541251,76.024599,0.073563218,0.064367816,307,0.0000306,308,0.0000569
YIN,KJI,2015,YINKJI2015,1,43.957321,81.33329,48.222971,87.000724,0.039408867,0.014778325,28,0.000261409,0,0
YIN,KJI,2016,YINKJI2016,1,43.957321,81.33329,48.222971,87.000724,0.03271028,0.014018692,82,0.00023157,0,0
YIN,KJI,2017,YINKJI2017,1,43.957321,81.33329,48.222971,87.000724,0.079646018,0.013274336,104,0.000461758,0,0
YIN,KJI,2018,YINKJI2018,1,43.957321,81.33329,48.222971,87.000724,0.073563218,0.009195402,96,0.000154017,0,0
YIN,KRL,2017,YINKRL2017,2,43.957321,81.33329,41.618911,86.138043,0.079646018,0.10619469,53,0.000151424,53,0.000137437
YIN,KRL,2018,YINKRL2018,2,43.957321,81.33329,41.618911,86.138043,0.073563218,0.101149425,477,0.000067,473,0.0000791
YIN,KRY,2015,YINKRY2015,2,43.957321,81.33329,45.46725,84.956487,0.039408867,0.049261084,132,0.000198271,132,0.000202766
YIN,KRY,2016,YINKRY2016,2,43.957321,81.33329,45.46725,84.956487,0.03271028,0.046728972,324,0.000170035,325,0.00018219
YIN,KRY,2017,YINKRY2017,2,43.957321,81.33329,45.46725,84.956487,0.079646018,0.079646018,353,0.000130818,352,0.000114683
YIN,KRY,2018,YINKRY2018,2,43.957321,81.33329,45.46725,84.956487,0.073563218,0.064367816,353,0.000045,354,0.0000362
YIN,LHW,2018,YINLHW2018,2,43.957321,81.33329,36.51524,103.620697,0.073563218,0.436781609,144,0.000242221,141,0.000222976
YIN,SHF,2017,YINSHF2017,2,43.957321,81.33329,44.243677,85.895281,0.079646018,0.044247788,117,0.000107264,117,0.000102537
YIN,SHF,2018,YINSHF2018,2,43.957321,81.33329,44.243677,85.895281,0.073563218,0.04137931,184,0.0000278,182,0.0000645
YIN,TCG,2018,YINTCG2018,2,43.957321,81.33329,46.67251,83.346901,0.073563218,0.032183908,256,0.0000867,254,0.000192536
YIN,TLQ,2017,YINTLQ2017,2,43.957321,81.33329,43.03159,89.102437,0.079646018,0.079646018,74,0.000116662,74,0.000100555
YIN,TLQ,2018,YINTLQ2018,2,43.957321,81.33329,43.03159,89.102437,0.073563218,0.059770115,52,0.0000173,51,0.0000342
YIN,URC,2015,YINURC2015,2,43.957321,81.33329,43.907101,87.474243,0.039408867,0.472906404,4150,0.001427753,4116,0.001526637
YIN,URC,2016,YINURC2016,2,43.957321,81.33329,43.907101,87.474243,0.03271028,0.448598131,4104,0.001407015,4160,0.001423782
YIN,URC,2017,YINURC2017,2,43.957321,81.33329,43.907101,87.474243,0.079646018,0.486725664,3980,0.000821265,4061,0.000631443
YIN,URC,2018,YINURC2018,2,43.957321,81.33329,43.907101,87.474243,0.073563218,0.337931034,3514,0.000239849,3632,0.0001069
YIN,XNN,2018,YINXNN2018,2,43.957321,81.33329,36.525322,102.037537,0.073563218,0.257471264,88,0.000228711,88,0.000207614
YIW,CAN,2015,YIWCAN2015,2,29.344563,120.028809,23.392429,113.298698,0.167487685,1.064039409,1603,0.000454416,1599,0.000469187
YIW,CAN,2016,YIWCAN2016,2,29.344563,120.028809,23.392429,113.298698,0.168224299,1.060747664,1446,0.000342445,1444,0.000346267
YIW,CAN,2017,YIWCAN2017,2,29.344563,120.028809,23.392429,113.298698,0.128318584,0.960176991,1613,0.000300679,1616,0.000304097
YIW,CAN,2018,YIWCAN2018,2,29.344563,120.028809,23.392429,113.298698,0.087356322,0.675862069,1698,0.000220785,1698,0.0000694
YIW,CGO,2015,YIWCGO2015,2,29.344563,120.028809,34.519669,113.840797,0.167487685,0.625615764,296,0.000225736,301,0.0002343
YIW,CGO,2016,YIWCGO2016,2,29.344563,120.028809,34.519669,113.840797,0.168224299,0.700934579,381,0.000247961,383,0.000251472
YIW,CGO,2017,YIWCGO2017,2,29.344563,120.028809,34.519669,113.840797,0.128318584,0.787610619,369,0.000260091,369,0.000269711
YIW,CGO,2018,YIWCGO2018,2,29.344563,120.028809,34.519669,113.840797,0.087356322,0.47816092,349,0.0000915,347,0.0000624
YIW,CGQ,2018,YIWCGQ2018,2,29.344563,120.028809,43.996208,125.685303,0.087356322,0.264367816,15,0.0000399,15,0.0000289
YIW,CKG,2015,YIWCKG2015,2,29.344563,120.028809,29.71921,106.641602,0.167487685,0.985221675,95,0.000435709,94,0.000447928
YIW,CKG,2016,YIWCKG2016,2,29.344563,120.028809,29.71921,106.641602,0.168224299,0.995327103,253,0.000388013,253,0.000390437
YIW,CKG,2017,YIWCKG2017,2,29.344563,120.028809,29.71921,106.641602,0.128318584,1.039823009,228,0.00037578,227,0.000388861
YIW,CKG,2018,YIWCKG2018,2,29.344563,120.028809,29.71921,106.641602,0.087356322,0.696551724,180,0.000149455,180,0.000108623
YIW,CTU,2015,YIWCTU2015,2,29.344563,120.028809,30.57852,103.946999,0.167487685,1.004926108,72,0.000502353,72,0.000497502
YIW,CTU,2016,YIWCTU2016,2,29.344563,120.028809,30.57852,103.946999,0.168224299,0.990654206,171,0.00042917,170,0.000427232
YIW,CTU,2017,YIWCTU2017,2,29.344563,120.028809,30.57852,103.946999,0.128318584,1.079646018,335,0.000409969,335,0.000425981
YIW,CTU,2018,YIWCTU2018,2,29.344563,120.028809,30.57852,103.946999,0.087356322,0.72183908,299,0.000184428,299,0.000111787
YIW,DLC,2017,YIWDLC2017,2,29.344563,120.028809,38.96566,121.538597,0.128318584,0.703539823,100,0.000247357,101,0.000268683
YIW,DLC,2018,YIWDLC2018,2,29.344563,120.028809,38.96566,121.538597,0.087356322,0.44137931,156,0.0000964,156,0.0000654
YIW,FOC,2015,YIWFOC2015,2,29.344563,120.028809,25.935061,119.6632,0.167487685,0.472906404,269,0.000137533,272,0.000137978
YIW,FOC,2016,YIWFOC2016,2,29.344563,120.028809,25.935061,119.6632,0.168224299,0.509345794,300,0.000146838,260,0.000148706
YIW,HFE,2015,YIWHFE2015,2,29.344563,120.028809,31.986345,116.970474,0.167487685,0.384236453,269,0.000109386,270,0.000109743
YIW,HFE,2016,YIWHFE2016,2,29.344563,120.028809,31.986345,116.970474,0.168224299,0.387850467,260,0.000096,302,0.000094
YIW,JJN,2015,YIWJJN2015,2,29.344563,120.028809,24.794776,118.593069,0.167487685,0.251231527,126,0.0000759,126,0.0000783
YIW,JJN,2016,YIWJJN2016,2,29.344563,120.028809,24.794776,118.593069,0.168224299,0.26635514,29,0.000057,29,0.0000558
YIW,KMG,2015,YIWKMG2015,2,29.344563,120.028809,25.101944,102.929169,0.167487685,0.926108374,180,0.000492176,180,0.000490774
YIW,KMG,2016,YIWKMG2016,2,29.344563,120.028809,25.101944,102.929169,0.168224299,1.037383178,117,0.000414894,119,0.000414525
YIW,KMG,2017,YIWKMG2017,2,29.344563,120.028809,25.101944,102.929169,0.128318584,1.026548673,114,0.000405276,115,0.000417382
YIW,KMG,2018,YIWKMG2018,2,29.344563,120.028809,25.101944,102.929169,0.087356322,0.64137931,185,0.000171054,185,0.000100437
YIW,LHW,2018,YIWLHW2018,2,29.344563,120.028809,36.51524,103.620697,0.087356322,0.436781609,4,0.000084,4,0.0000705
YIW,PEK,2015,YIWPEK2015,2,29.344563,120.028809,40.084152,116.592735,0.167487685,1.295566502,664,0.00074564,667,0.000763552
YIW,PEK,2016,YIWPEK2016,2,29.344563,120.028809,40.084152,116.592735,0.168224299,1.242990654,633,0.000560543,643,0.000561394
YIW,PEK,2017,YIWPEK2017,2,29.344563,120.028809,40.084152,116.592735,0.128318584,1.154867257,651,0.000428359,652,0.000434733
YIW,PEK,2018,YIWPEK2018,2,29.344563,120.028809,40.084152,116.592735,0.087356322,0.887356322,669,0.000454039,668,0.000104153
YIW,SHE,2015,YIWSHE2015,2,29.344563,120.028809,41.639839,123.483398,0.167487685,0.561576355,134,0.000244617,134,0.000215066
YIW,SHE,2016,YIWSHE2016,2,29.344563,120.028809,41.639839,123.483398,0.168224299,0.61682243,138,0.000197633,138,0.000185578
YIW,SHE,2017,YIWSHE2017,2,29.344563,120.028809,41.639839,123.483398,0.128318584,0.712389381,185,0.000223814,185,0.000227415
YIW,SHE,2018,YIWSHE2018,2,29.344563,120.028809,41.639839,123.483398,0.087356322,0.445977011,185,0.0000869,185,0.0000587
YIW,SWA,2015,YIWSWA2015,2,29.344563,120.028809,23.5525,116.505836,0.167487685,0.266009852,736,0.0000774,719,0.0000752
YIW,SWA,2016,YIWSWA2016,2,29.344563,120.028809,23.5525,116.505836,0.168224299,0.271028037,745,0.0000563,751,0.0000567
YIW,SWA,2017,YIWSWA2017,2,29.344563,120.028809,23.5525,116.505836,0.128318584,0.336283186,631,0.0000689,630,0.0000731
YIW,SWA,2018,YIWSWA2018,2,29.344563,120.028809,23.5525,116.505836,0.087356322,0.245977011,693,0.0000324,695,0.0000224
YIW,SYX,2016,YIWSYX2016,2,29.344563,120.028809,18.302891,109.412201,0.168224299,0.53271028,13,0.000132791,4,0.000132526
YIW,SYX,2017,YIWSYX2017,1,29.344563,120.028809,18.302891,109.412201,0.128318584,0.526548673,12,0.000135464,0,0
YIW,SZX,2015,YIWSZX2015,2,29.344563,120.028809,22.63925,113.8106,0.167487685,0.980295567,48,0.00040731,48,0.000409985
YIW,SZX,2016,YIWSZX2016,2,29.344563,120.028809,22.63925,113.8106,0.168224299,0.962616822,303,0.000315295,304,0.000314897
YIW,SZX,2017,YIWSZX2017,2,29.344563,120.028809,22.63925,113.8106,0.128318584,0.955752212,466,0.000312758,465,0.000324945
YIW,SZX,2018,YIWSZX2018,2,29.344563,120.028809,22.63925,113.8106,0.087356322,0.63908046,519,0.000149801,519,0.0000698
YIW,TAO,2018,YIWTAO2018,2,29.344563,120.028809,36.266102,120.374397,0.087356322,0.445977011,25,0.0000832,25,0.0000556
YIW,TSN,2015,YIWTSN2015,2,29.344563,120.028809,39.124352,117.3461,0.167487685,0.733990148,128,0.00033377,127,0.00033107
YIW,TSN,2016,YIWTSN2016,2,29.344563,120.028809,39.124352,117.3461,0.168224299,0.836448598,145,0.000314392,145,0.000312557
YIW,TSN,2017,YIWTSN2017,2,29.344563,120.028809,39.124352,117.3461,0.128318584,0.933628319,140,0.000366033,140,0.000368215
YIW,TSN,2018,YIWTSN2018,2,29.344563,120.028809,39.124352,117.3461,0.087356322,0.572413793,180,0.000126704,180,0.0000802
YIW,WUH,2016,YIWWUH2016,2,29.344563,120.028809,30.783751,114.208099,0.168224299,0.654205607,22,0.000209201,41,0.000208522
YIW,WUH,2017,YIWWUH2017,2,29.344563,120.028809,30.783751,114.208099,0.128318584,0.654867257,92,0.000210036,132,0.000217565
YIW,WUH,2018,YIWWUH2018,2,29.344563,120.028809,30.783751,114.208099,0.087356322,0.425287356,150,0.0000864,150,0.0000484
YIW,WUZ,2015,YIWWUZ2015,2,29.344563,120.028809,23.454392,111.253453,0.167487685,0.049261084,88,0.000316524,88,0.000314822
YIW,XIY,2015,YIWXIY2015,2,29.344563,120.028809,34.438157,108.764819,0.167487685,1.024630542,204,0.000651484,204,0.000630631
YIW,XIY,2016,YIWXIY2016,2,29.344563,120.028809,34.438157,108.764819,0.168224299,1.088785047,171,0.000557939,171,0.000557297
YIW,XIY,2017,YIWXIY2017,2,29.344563,120.028809,34.438157,108.764819,0.128318584,1.185840708,48,0.000561323,48,0.000575756
YIW,XIY,2018,YIWXIY2018,2,29.344563,120.028809,34.438157,108.764819,0.087356322,0.770114943,190,0.000183588,190,0.000136788
YIW,XMN,2015,YIWXMN2015,2,29.344563,120.028809,24.544029,118.127701,0.167487685,0.719211823,262,0.000223182,262,0.000226786
YIW,XMN,2016,YIWXMN2016,2,29.344563,120.028809,24.544029,118.127701,0.168224299,0.672897196,44,0.000158785,42,0.000166288
YIW,ZUH,2015,YIWZUH2015,2,29.344563,120.028809,22.00666,113.376297,0.167487685,0.339901478,309,0.0000886,309,0.0000889
YIW,ZUH,2016,YIWZUH2016,2,29.344563,120.028809,22.00666,113.376297,0.168224299,0.331775701,301,0.0000628,306,0.0000637
YIW,ZUH,2017,YIWZUH2017,2,29.344563,120.028809,22.00666,113.376297,0.128318584,0.491150442,316,0.000113974,327,0.00012336
YIW,ZUH,2018,YIWZUH2018,2,29.344563,120.028809,22.00666,113.376297,0.087356322,0.289655172,206,0.0000378,206,0.0000326
YKH,CSX,2018,YKHCSX2018,2,40.540833,122.35833,28.196667,113.220833,0.048275862,0.510344828,37,0.000257005,36,0.000114571
YKH,CTU,2018,YKHCTU2018,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0
YKH,HRB,2016,YKHHRB2016,2,40.540833,122.35833,45.623402,126.250298,0.037383178,0.757009346,272,0.001259798,277,0.001266321
YKH,HRB,2017,YKHHRB2017,2,40.540833,122.35833,45.623402,126.250298,0.061946903,0.752212389,359,0.000837484,361,0.000841974
YKH,HRB,2018,YKHHRB2018,2,40.540833,122.35833,45.623402,126.250298,0.048275862,0.452873563,422,0.00025063,425,0.000138853
YKH,JNG,2017,YKHJNG2017,2,40.540833,122.35833,35.29364,116.353255,0.061946903,0.221238938,192,0.000240321,193,0.000242458
YKH,JNG,2018,YKHJNG2018,2,40.540833,122.35833,35.29364,116.353255,0.048275862,0.137931034,23,0.000058,21,0.0000225
YKH,PVG,2016,YKHPVG2016,2,40.540833,122.35833,31.14337,121.805199,0.037383178,0.985981308,329,0.001846921,327,0.001860568
YKH,PVG,2017,YKHPVG2017,2,40.540833,122.35833,31.14337,121.805199,0.061946903,0.960176991,362,0.001268728,361,0.001254068
YKH,PVG,2018,YKHPVG2018,2,40.540833,122.35833,31.14337,121.805199,0.048275862,0.772413793,360,0.000627429,360,0.000154136
YKH,SJW,2017,YKHSJW2017,2,40.540833,122.35833,38.274376,114.694427,0.061946903,0.592920354,115,0.000616683,115,0.000620815
YKH,SJW,2018,YKHSJW2018,2,40.540833,122.35833,38.274376,114.694427,0.048275862,0.337931034,119,0.00013202,119,0.000074
YKH,TNA,2016,YKHTNA2016,2,40.540833,122.35833,36.857208,117.215897,0.037383178,0.509345794,61,0.000971902,62,0.00097699
YKH,TNA,2017,YKHTNA2017,2,40.540833,122.35833,36.857208,117.215897,0.061946903,0.637168142,79,0.000758784,80,0.000763575
YKH,TYN,2017,YKHTYN2017,2,40.540833,122.35833,37.746891,112.628403,0.061946903,0.553097345,26,0.000569114,26,0.000567787
YKH,TYN,2018,YKHTYN2018,2,40.540833,122.35833,37.746891,112.628403,0.048275862,0.328735632,33,0.000140262,33,0.0000648
YKH,WEF,2017,YKHWEF2017,2,40.540833,122.35833,36.646822,119.122362,0.061946903,0.132743363,66,0.000129113,66,0.00012955
YKH,WEF,2018,YKHWEF2018,2,40.540833,122.35833,36.646822,119.122362,0.048275862,0.066666667,154,0.0000405,154,0.0000139
YKH,XIY,2018,YKHXIY2018,2,40.540833,122.35833,34.438157,108.764819,0.048275862,0.770114943,182,0.000492021,183,0.000276834
YKH,XMN,2018,YKHXMN2018,2,40.540833,122.35833,24.544029,118.127701,0.048275862,0.436781609,64,0.000186298,64,0.0000847
YKH,YNT,2016,YKHYNT2016,2,40.540833,122.35833,37.657223,120.987221,0.037383178,0.378504673,45,0.000572543,45,0.000547284
YKH,YNT,2018,YKHYNT2018,2,40.540833,122.35833,37.657223,120.987221,0.048275862,0.273563218,124,0.000115374,124,0.0000577
YNJ,CGO,2015,YNJCGO2015,2,42.885662,129.439362,34.519669,113.840797,0.113300493,0.625615764,127,0.000435929,130,0.00048577
YNJ,CGO,2016,YNJCGO2016,2,42.885662,129.439362,34.519669,113.840797,0.112149533,0.700934579,156,0.000453731,156,0.000471082
YNJ,CGO,2017,YNJCGO2017,2,42.885662,129.439362,34.519669,113.840797,0.079646018,0.787610619,194,0.000613573,195,0.000611865
YNJ,CGO,2018,YNJCGO2018,2,42.885662,129.439362,34.519669,113.840797,0.059770115,0.47816092,203,0.000219265,203,0.000165297
YNJ,CGQ,2015,YNJCGQ2015,2,42.885662,129.439362,43.996208,125.685303,0.113300493,0.42364532,741,0.000200156,735,0.000204489
YNJ,CGQ,2016,YNJCGQ2016,2,42.885662,129.439362,43.996208,125.685303,0.112149533,0.429906542,633,0.000197311,641,0.000182638
YNJ,CGQ,2017,YNJCGQ2017,2,42.885662,129.439362,43.996208,125.685303,0.079646018,0.42920354,360,0.000233506,361,0.000228983
YNJ,CGQ,2018,YNJCGQ2018,2,42.885662,129.439362,43.996208,125.685303,0.059770115,0.264367816,363,0.0000802,363,0.0000611
YNJ,DLC,2015,YNJDLC2015,2,42.885662,129.439362,38.96566,121.538597,0.113300493,0.63546798,270,0.000345191,268,0.000367628
YNJ,DLC,2016,YNJDLC2016,2,42.885662,129.439362,38.96566,121.538597,0.112149533,0.64953271,341,0.000336441,342,0.000344528
YNJ,DLC,2017,YNJDLC2017,2,42.885662,129.439362,38.96566,121.538597,0.079646018,0.703539823,292,0.000417588,293,0.000458282
YNJ,DLC,2018,YNJDLC2018,2,42.885662,129.439362,38.96566,121.538597,0.059770115,0.44137931,399,0.000156944,398,0.000114784
YNJ,NBS,2015,YNJNBS2015,2,42.885662,129.439362,42.071926,127.609218,0.113300493,0.157635468,67,0.0000574,66,0.0000618
YNJ,NBS,2016,YNJNBS2016,2,42.885662,129.439362,42.071926,127.609218,0.112149533,0.163551402,323,0.0000577,324,0.0000545
YNJ,NBS,2017,YNJNBS2017,2,42.885662,129.439362,42.071926,127.609218,0.079646018,0.150442478,300,0.0000646,303,0.0000647
YNJ,NBS,2018,YNJNBS2018,2,42.885662,129.439362,42.071926,127.609218,0.059770115,0.087356322,330,0.0000242,332,0.0000172
YNJ,NGB,2015,YNJNGB2015,2,42.885662,129.439362,29.826679,121.461899,0.113300493,0.389162562,3,0.000246219,3,0.000256283
YNJ,NGB,2016,YNJNGB2016,2,42.885662,129.439362,29.826679,121.461899,0.112149533,0.378504673,3,0.000208563,3,0.000209454
YNJ,PEK,2015,YNJPEK2015,2,42.885662,129.439362,40.084152,116.592735,0.113300493,1.295566502,1320,0.001252359,1309,0.001291884
YNJ,PEK,2016,YNJPEK2016,2,42.885662,129.439362,40.084152,116.592735,0.112149533,1.242990654,1182,0.001090573,1175,0.001093128
YNJ,PEK,2017,YNJPEK2017,2,42.885662,129.439362,40.084152,116.592735,0.079646018,1.154867257,791,0.000949174,789,0.000931778
YNJ,PEK,2018,YNJPEK2018,2,42.885662,129.439362,40.084152,116.592735,0.059770115,0.887356322,932,0.000609353,931,0.000225302
YNJ,PVG,2015,YNJPVG2015,2,42.885662,129.439362,31.14337,121.805199,0.113300493,1.004926108,370,0.000819133,374,0.000881018
YNJ,PVG,2016,YNJPVG2016,2,42.885662,129.439362,31.14337,121.805199,0.112149533,0.985981308,344,0.000758433,346,0.000752392
YNJ,PVG,2017,YNJPVG2017,2,42.885662,129.439362,31.14337,121.805199,0.079646018,0.960176991,354,0.000776886,355,0.000771213
YNJ,PVG,2018,YNJPVG2018,2,42.885662,129.439362,31.14337,121.805199,0.059770115,0.772413793,356,0.00050049,358,0.000183072
YNJ,SHE,2015,YNJSHE2015,2,42.885662,129.439362,41.639839,123.483398,0.113300493,0.561576355,141,0.000326868,145,0.000293243
YNJ,SHE,2016,YNJSHE2016,2,42.885662,129.439362,41.639839,123.483398,0.112149533,0.61682243,87,0.000308598,88,0.000298867
YNJ,TAO,2015,YNJTAO2015,2,42.885662,129.439362,36.266102,120.374397,0.113300493,0.60591133,661,0.000394407,658,0.000418127
YNJ,TAO,2016,YNJTAO2016,2,42.885662,129.439362,36.266102,120.374397,0.112149533,0.598130841,653,0.00035822,654,0.000335998
YNJ,TAO,2017,YNJTAO2017,2,42.885662,129.439362,36.266102,120.374397,0.079646018,0.663716814,745,0.000452416,745,0.000456493
YNJ,TAO,2018,YNJTAO2018,2,42.885662,129.439362,36.266102,120.374397,0.059770115,0.445977011,691,0.000166529,691,0.00011514
YNJ,TNA,2018,YNJTNA2018,2,42.885662,129.439362,36.857208,117.215897,0.059770115,0.390804598,56,0.00015612,56,0.000100857
YNJ,TSN,2015,YNJTSN2015,2,42.885662,129.439362,39.124352,117.3461,0.113300493,0.733990148,111,0.000477461,111,0.000480311
YNJ,TSN,2016,YNJTSN2016,2,42.885662,129.439362,39.124352,117.3461,0.112149533,0.836448598,48,0.00050943,47,0.000499835
YNJ,TSN,2017,YNJTSN2017,2,42.885662,129.439362,39.124352,117.3461,0.079646018,0.933628319,27,0.000696805,27,0.000678123
YNJ,TSN,2018,YNJTSN2018,2,42.885662,129.439362,39.124352,117.3461,0.059770115,0.572413793,60,0.000242132,60,0.000165711
YNJ,WEH,2018,YNJWEH2018,2,42.885662,129.439362,37.185852,122.234969,0.059770115,0.105747126,26,0.0000351,27,0.0000261
YNJ,WNZ,2015,YNJWNZ2015,1,42.885662,129.439362,27.91222,120.851898,0.113300493,0.369458128,3,0.000197404,0,0
YNJ,WNZ,2016,YNJWNZ2016,2,42.885662,129.439362,27.91222,120.851898,0.112149533,0.439252336,5,0.000217435,5,0.000254187
YNJ,YNT,2015,YNJYNT2015,2,42.885662,129.439362,37.657223,120.987221,0.113300493,0.369458128,334,0.000163677,334,0.000175722
YNJ,YNT,2016,YNJYNT2016,2,42.885662,129.439362,37.657223,120.987221,0.112149533,0.378504673,296,0.000170383,296,0.000170165
YNJ,YNT,2017,YNJYNT2017,2,42.885662,129.439362,37.657223,120.987221,0.079646018,0.415929204,483,0.000208256,483,0.000211387
YNJ,YNT,2018,YNJYNT2018,2,42.885662,129.439362,37.657223,120.987221,0.059770115,0.273563218,573,0.0000873,576,0.0000619
YNT,BAR,2017,YNTBAR2017,2,37.657223,120.987221,19.139692,110.457703,0.415929204,0.261061947,11,0.0000842,11,0.0000884
YNT,BAV,2017,YNTBAV2017,2,37.657223,120.987221,40.55999,109.996902,0.415929204,0.305309735,68,0.000103318,69,0.000101316
YNT,CAN,2015,YNTCAN2015,2,37.657223,120.987221,23.392429,113.298698,0.369458128,1.064039409,699,0.000280962,697,0.000284706
YNT,CAN,2016,YNTCAN2016,2,37.657223,120.987221,23.392429,113.298698,0.378504673,1.060747664,546,0.000282549,542,0.00028928
YNT,CAN,2017,YNTCAN2017,2,37.657223,120.987221,23.392429,113.298698,0.415929204,0.960176991,510,0.000196336,509,0.000190473
YNT,CAN,2018,YNTCAN2018,2,37.657223,120.987221,23.392429,113.298698,0.273563218,0.675862069,573,0.000222885,573,0.0000485
YNT,CGO,2015,YNTCGO2015,2,37.657223,120.987221,34.519669,113.840797,0.369458128,0.625615764,156,0.000141765,156,0.000142971
YNT,CGO,2016,YNTCGO2016,2,37.657223,120.987221,34.519669,113.840797,0.378504673,0.700934579,378,0.000196229,378,0.000207224
YNT,CGO,2017,YNTCGO2017,2,37.657223,120.987221,34.519669,113.840797,0.415929204,0.787610619,828,0.000182321,824,0.00018551
YNT,CGO,2018,YNTCGO2018,2,37.657223,120.987221,34.519669,113.840797,0.273563218,0.47816092,924,0.0000704,921,0.0000635
YNT,CGQ,2015,YNTCGQ2015,2,37.657223,120.987221,43.996208,125.685303,0.369458128,0.42364532,766,0.0000603,762,0.0000573
YNT,CGQ,2016,YNTCGQ2016,2,37.657223,120.987221,43.996208,125.685303,0.378504673,0.429906542,903,0.0000713,903,0.0000673
YNT,CGQ,2017,YNTCGQ2017,2,37.657223,120.987221,43.996208,125.685303,0.415929204,0.42920354,1489,0.0000664,1489,0.0000643
YNT,CGQ,2018,YNTCGQ2018,2,37.657223,120.987221,43.996208,125.685303,0.273563218,0.264367816,1546,0.0000206,1554,0.0000245
YNT,CIF,2016,YNTCIF2016,2,37.657223,120.987221,42.159704,118.846745,0.378504673,0.140186916,13,0.000127167,12,0.000129474
YNT,CIF,2017,YNTCIF2017,2,37.657223,120.987221,42.159704,118.846745,0.415929204,0.123893805,18,0.000131263,18,0.00012846
YNT,CIH,2018,YNTCIH2018,2,37.657223,120.987221,36.247454,113.131759,0.273563218,0.082758621,97,0.0000297,99,0.0000453
YNT,CKG,2018,YNTCKG2018,2,37.657223,120.987221,29.71921,106.641602,0.273563218,0.696551724,346,0.000120273,345,0.000125511
YNT,CSX,2015,YNTCSX2015,2,37.657223,120.987221,28.196667,113.220833,0.369458128,0.743842365,404,0.000179271,403,0.00017569
YNT,CSX,2016,YNTCSX2016,2,37.657223,120.987221,28.196667,113.220833,0.378504673,0.724299065,491,0.000169318,490,0.000171276
YNT,CSX,2017,YNTCSX2017,2,37.657223,120.987221,28.196667,113.220833,0.415929204,0.752212389,530,0.000151005,527,0.000150523
YNT,CSX,2018,YNTCSX2018,2,37.657223,120.987221,28.196667,113.220833,0.273563218,0.510344828,790,0.0000611,789,0.0000495
YNT,CTU,2015,YNTCTU2015,2,37.657223,120.987221,30.57852,103.946999,0.369458128,1.004926108,333,0.000541564,335,0.000516691
YNT,CTU,2016,YNTCTU2016,2,37.657223,120.987221,30.57852,103.946999,0.378504673,0.990654206,308,0.00056727,310,0.000576597
YNT,CTU,2017,YNTCTU2017,2,37.657223,120.987221,30.57852,103.946999,0.415929204,1.079646018,506,0.000415215,507,0.000440219
YNT,CTU,2018,YNTCTU2018,2,37.657223,120.987221,30.57852,103.946999,0.273563218,0.72183908,499,0.000150389,499,0.000129977
YNT,DAT,2015,YNTDAT2015,2,37.657223,120.987221,40.062064,113.486564,0.369458128,0.137931034,11,0.000110889,11,0.000105198
YNT,DAT,2016,YNTDAT2016,2,37.657223,120.987221,40.062064,113.486564,0.378504673,0.158878505,6,0.0000962,6,0.0000985
YNT,DDG,2017,YNTDDG2017,2,37.657223,120.987221,40.025551,124.286598,0.415929204,0.044247788,155,0.000346887,154,0.000342196
YNT,DDG,2018,YNTDDG2018,2,37.657223,120.987221,40.025551,124.286598,0.273563218,0.018390805,57,0.000151416,57,0.000223804
YNT,DLC,2015,YNTDLC2015,2,37.657223,120.987221,38.96566,121.538597,0.369458128,0.63546798,1603,0.000135346,1596,0.000134131
YNT,DLC,2016,YNTDLC2016,2,37.657223,120.987221,38.96566,121.538597,0.378504673,0.64953271,1917,0.000122556,1900,0.000129381
YNT,DLC,2017,YNTDLC2017,2,37.657223,120.987221,38.96566,121.538597,0.415929204,0.703539823,2703,0.000113406,2695,0.000121854
YNT,DLC,2018,YNTDLC2018,2,37.657223,120.987221,38.96566,121.538597,0.273563218,0.44137931,2154,0.0000494,2132,0.0000382
